,Store,Date,CategoryID,ProductID,Q1,Q2,Q3,Q4,SpecialID
1409,30,2019-01-10,32,3032XXRP,-12.99,,42.83,15.0,
1410,30,2019-11-29,33,3033XXRP,0.0,,,,
1411,30,2019-10-03,34,3034XXRP,0.0,,,,
1412,30,2019-07-12,38,3038XXRP,62401.01,53977.43,67650.63,66184.41,
1413,30,2019-08-11,40,3040XXRP,24022.09,23522.49,24485.28,26309.91,
1414,30,2019-12-28,41,3041XXRP,0.0,14,,7.0,
1415,30,2019-10-28,42,3042XXRP,68.33,49.78,38.77,62.39,
1416,30,2019-11-04,44,3044XXRP,14.29,7,18.75,-3.97,
1417,30,2019-05-24,46,3046XXRP,7854.32,6718.15,7308.87,7677.07,
1418,30,2019-07-31,49,3049XXRP,0.0,,,,
1419,30,2019-11-17,30,3080XXRP,7389.28,8137.09,6774.54,7218.75,
1420,30,2019-05-23,35,3085XXRP,7.7,12.9,44.85,115.86,
1421,30,2019-08-23,37,3087XXRP,99.48,219.56,143.56,290.62,
1422,30,2019-12-06,43,3093XXRP,21888.37,25858.26,21633.65,21517.39,
1423,30,2019-01-12,45,3095XXRP,47425.92,52885.46,44857.79,48216.18,
1424,30,2019-06-02,47,3097XXRP,13894.37,15431.28,13058.64,13129.56,
1425,30,2019-12-06,48,3098XXRP,3427.09,4667.56,3895.86,3289.36,
1426,31,2019-04-23,1,311XXRP,18187.71,30255.61,27499.8,14869.9,
1427,31,2019-06-05,2,312XXRP,58982.08,56830.82,58232.69,56767.26,
1428,31,2019-10-16,3,313XXRP,10468.51,9043.16,9747.58,8685.78,
1429,31,2019-08-12,4,314XXRP,33778.26,34664.1,33640.72,32297.21,
1430,31,2019-01-15,5,315XXRP,22864.39,27302.27,18185.09,17929.21,
1431,31,2019-06-06,6,316XXRP,4423.87,9615.47,6129.43,4313.76,
1432,31,2019-05-30,7,317XXRP,13422.33,14201.72,15886.41,14083.86,
1433,31,2019-11-14,8,318XXRP,27755.9,26393.06,25971.54,27053.1,
1434,31,2019-04-21,9,319XXRP,8653.6,10519.24,8039.0,10468.16,
1435,31,2019-12-11,10,3110XXRP,19684.69,18271.13,20682.75,17661.89,
1436,31,2019-05-18,11,3111XXRP,12785.85,10310.08,10464.45,11760.96,
1437,31,2019-10-24,12,3112XXRP,2740.88,2294.35,2280.19,2919.0,
1438,31,2019-10-12,13,3113XXRP,45228.96,44611.81,43438.72,42684.62,
1439,31,2019-11-30,14,3114XXRP,19203.82,22675.67,20305.55,17749.56,
1440,31,2019-10-23,16,3116XXRP,2561.38,4213.56,3149.51,4438.96,
1441,31,2019-08-18,17,3117XXRP,10034.55,12132.26,11747.76,12094.52,
1442,31,2019-03-17,18,3118XXRP,3218.6,11823.75,15938.06,1708.12,
1443,31,2019-09-16,19,3119XXRP,36.0,34,13.0,17.75,
1444,31,2019-05-25,20,3120XXRP,9445.1,10474.57,7925.19,8805.06,
1445,31,2019-09-04,21,3121XXRP,5375.25,5757.46,5395.29,5208.4,
1446,31,2019-08-03,22,3122XXRP,13778.67,12815.91,11733.47,11190.57,
1447,31,2019-11-04,23,3123XXRP,17910.47,20880.98,20549.18,16829.33,
1448,31,2019-05-19,24,3124XXRP,5192.93,5106.76,5446.54,4539.02,
1449,31,2019-04-20,25,3125XXRP,7837.5,11723.25,10538.5,8422.25,
1450,31,2019-07-01,26,3126XXRP,7785.61,8201.07,8392.1,7522.92,
1451,31,2019-05-15,27,3127XXRP,1960.0,1900,1660.5,1448.5,
1452,31,2019-07-31,28,3128XXRP,1267.58,952.85,1147.89,1158.8,
1453,31,2019-05-27,29,3129XXRP,4305.62,4926.2,4765.57,4114.7,
1454,31,2019-06-09,30,3130XXRP,3281.0,4095.38,4364.0,3760.0,
1455,31,2019-06-09,31,3131XXRP,2268.0,2648,1790.74,2049.0,
1456,31,2019-08-01,32,3132XXRP,7151.45,9850,13068.08,7100.54,
1457,31,2019-11-12,33,3133XXRP,5852.62,5063.01,5651.75,4822.15,
1458,31,2019-10-13,34,3134XXRP,19443.48,21945.16,20890.3,18272.82,
1459,31,2019-08-20,35,3135XXRP,2186.0,1887,2318.0,1640.0,
1460,31,2019-11-20,36,3136XXRP,434.0,619,809.5,891.0,
1461,31,2019-08-24,37,3137XXRP,3738.44,3569.1,3859.34,4136.59,
1462,31,2019-01-31,38,3138XXRP,89335.15,76104.22,83233.48,73468.3,
1463,31,2019-03-18,40,3140XXRP,59656.92,58870,62239.57,60450.15,
1464,31,2019-02-11,41,3141XXRP,933.0,934,1431.0,737.83,
1465,31,2019-08-17,42,3142XXRP,4596.97,4555.44,5675.95,5203.75,
1466,31,2019-12-05,44,3144XXRP,2278.65,2677.74,1922.48,1614.03,
1467,31,2019-10-16,45,3145XXRP,0.0,,,,
1468,31,2019-12-09,46,3146XXRP,25122.16,24180.56,27171.3,25839.06,
1469,31,2019-05-18,47,3147XXRP,86.0,,,,
1470,31,2019-08-23,49,3149XXRP,8672.01,9160.02,10639.06,12517.48,
1471,31,2019-11-02,43,3193XXRP,50856.18,60040.11,50590.33,47983.96,
1472,31,2019-06-20,48,3198XXRP,10141.32,14244.07,11380.98,9556.01,
1473,32,2019-07-29,1,321XXRP,22675.43,36390.07,25515.17,18008.32,
1474,32,2019-04-15,2,322XXRP,47365.84,45614.64,43546.08,44351.85,
1475,32,2019-02-01,3,323XXRP,11563.16,11673.21,9719.95,11742.23,
1476,32,2019-02-24,4,324XXRP,27185.43,25815.59,24464.97,26005.9,
1477,32,2019-03-18,5,325XXRP,18110.48,21074.31,19449.45,15157.78,
1478,32,2019-05-06,6,326XXRP,2575.02,4918.46,4548.38,3666.51,
1479,32,2019-02-04,7,327XXRP,17174.67,17997.21,16551.18,15545.35,
1480,32,2019-03-25,8,328XXRP,25066.17,25400.48,25018.9,25434.78,
1481,32,2019-08-01,9,329XXRP,9313.9,10584.95,9672.47,10065.48,
1482,32,2019-06-29,10,3210XXRP,20607.89,19508.97,20268.83,24569.93,
1483,32,2019-03-23,11,3211XXRP,13135.58,13972.61,13060.97,15201.05,
1484,32,2019-11-23,12,3212XXRP,3023.3,2542.79,2265.31,2502.44,
1485,32,2019-10-21,13,3213XXRP,30832.58,27734.41,29175.02,30461.17,
1486,32,2019-07-24,14,3214XXRP,12904.32,12479.49,12842.26,13389.93,
1487,32,2019-10-16,16,3216XXRP,2294.73,2780.22,4801.87,4555.65,
1488,32,2019-01-01,17,3217XXRP,11451.62,9941.03,13451.82,11325.84,
1489,32,2019-09-21,18,3218XXRP,3633.77,11839.66,6245.84,696.48,
1490,32,2019-08-05,19,3219XXRP,1932.98,1633.55,1745.22,1756.67,
1491,32,2019-06-22,20,3220XXRP,3909.98,4658.47,4763.22,5250.33,
1492,32,2019-03-31,21,3221XXRP,5383.24,5144.53,4799.86,4926.64,
1493,32,2019-03-08,22,3222XXRP,7133.19,8694.76,11312.84,8243.51,
1494,32,2019-07-09,23,3223XXRP,11844.01,14635.89,16027.89,14103.45,
1495,32,2019-10-16,24,3224XXRP,3094.47,3294.16,2779.66,2761.22,
1496,32,2019-02-23,25,3225XXRP,4938.25,5244.83,6019.17,5421.76,
1497,32,2019-02-03,26,3226XXRP,4825.53,5091.82,4801.55,4837.97,
1498,32,2019-06-22,27,3227XXRP,1290.5,1371.5,1327.5,1168.5,
1499,32,2019-03-27,28,3228XXRP,919.56,966.53,758.62,890.24,
1500,32,2019-01-29,29,3229XXRP,2427.48,3528.41,3473.5,2728.91,
1501,32,2019-01-05,30,3230XXRP,2313.5,2398.38,2635.88,2723.42,
1502,32,2019-04-06,31,3231XXRP,1406.74,1659.92,1831.84,1932.5,
1503,32,2019-07-27,32,3232XXRP,3476.16,4834.82,7438.6,3407.63,
1504,32,2019-10-13,33,3233XXRP,3286.07,3440.17,3238.89,2755.88,
1505,32,2019-11-26,34,3234XXRP,10574.0,9326.76,9049.88,10614.38,
1506,32,2019-10-27,35,3235XXRP,1949.96,1393,1524.0,1834.0,
1507,32,2019-12-25,36,3236XXRP,182.0,362.74,682.0,768.5,
1508,32,2019-08-11,37,3237XXRP,3758.58,3613.37,3281.13,3253.29,
1509,32,2019-03-21,38,3238XXRP,59338.76,59427.82,58568.8,55012.31,
1510,32,2019-09-28,40,3240XXRP,60676.16,60617.96,57124.16,58582.14,
1511,32,2019-11-28,41,3241XXRP,179.16,140.35,238.48,255.72,
1512,32,2019-09-02,42,3242XXRP,5690.02,5022.39,5789.36,5039.12,
1513,32,2019-09-29,44,3244XXRP,4195.99,4273.46,3838.52,3434.77,
1514,32,2019-02-21,45,3245XXRP,5.97,,1.76,,
1515,32,2019-12-11,46,3246XXRP,22957.5,22231.46,22083.07,23015.29,
1516,32,2019-08-29,47,3247XXRP,0.0,,,,
1517,32,2019-06-22,48,3248XXRP,0.0,,,,
1518,32,2019-03-07,49,3249XXRP,4202.71,5618.48,4845.08,5046.12,
1519,32,2019-08-27,43,3293XXRP,30052.25,28705.33,27182.43,26658.18,
1520,33,2019-12-27,1,331XXRP,1586.58,3767,3359.0,1048.7,
1521,33,2019-04-13,2,332XXRP,6791.89,6814.01,7030.42,7550.55,
1522,33,2019-07-13,3,333XXRP,46.92,32.43,22.68,26.3,
1523,33,2019-12-21,4,334XXRP,6510.88,5975.66,6095.41,6391.06,
1524,33,2019-03-05,5,335XXRP,345.0,280,190.0,310.0,
1525,33,2019-06-11,6,336XXRP,0.0,,,,
1526,33,2019-12-31,7,337XXRP,198.41,152.5,259.47,254.5,
1527,33,2019-08-30,8,338XXRP,3396.52,2735.72,3261.29,3198.37,
1528,33,2019-01-31,9,339XXRP,0.0,,17.0,,
1529,33,2019-10-16,10,3310XXRP,30.0,46,42.0,32.0,
1530,33,2019-03-14,11,3311XXRP,9.68,7.41,0.9,26.06,
1531,33,2019-05-31,12,3312XXRP,0.0,5.45,2.48,,
1532,33,2019-11-07,13,3313XXRP,6780.45,6708.13,7032.38,7156.44,
1533,33,2019-10-28,14,3314XXRP,1058.69,1536.72,1918.4,1482.32,
1534,33,2019-01-06,16,3316XXRP,318.39,335.07,465.6,230.09,
1535,33,2019-05-05,17,3317XXRP,444.14,532.45,434.43,654.22,
1536,33,2019-09-10,18,3318XXRP,201.0,608,1232.75,18.25,
1537,33,2019-04-19,20,3320XXRP,0.0,,,,
1538,33,2019-01-07,21,3321XXRP,291.52,242.7,288.06,275.18,
1539,33,2019-12-23,22,3322XXRP,0.0,,,,
1540,33,2019-11-11,23,3323XXRP,0.0,,,,
1541,33,2019-07-12,24,3324XXRP,0.0,,,,
1542,33,2019-09-09,25,3325XXRP,5.25,,11.75,0.0,
1543,33,2019-06-02,26,3326XXRP,126.38,85.38,103.26,42.5,
1544,33,2019-04-10,27,3327XXRP,0.0,,,,
1545,33,2019-03-18,31,3331XXRP,0.0,,,,
1546,33,2019-07-12,32,3332XXRP,0.0,,,,
1547,33,2019-11-20,33,3333XXRP,0.0,,,,
1548,33,2019-01-13,34,3334XXRP,0.0,,,,
1549,33,2019-08-06,35,3335XXRP,0.0,,,,
1550,33,2019-08-05,36,3336XXRP,0.0,,22.5,75.0,
1551,33,2019-11-07,38,3338XXRP,7132.73,7202.38,9745.22,10586.67,
1552,33,2019-05-25,40,3340XXRP,6280.83,6174.68,6068.64,6791.68,
1553,33,2019-09-16,41,3341XXRP,0.0,,11.0,,
1554,33,2019-03-06,42,3342XXRP,0.0,,,,
1555,33,2019-10-24,44,3344XXRP,0.0,,,,
1556,33,2019-12-27,46,3346XXRP,1470.46,1318.23,1596.11,1596.75,
1557,33,2019-09-01,49,3349XXRP,0.0,,,,
1558,33,2019-06-03,29,3379XXRP,8663.49,11864.08,10403.57,10682.01,
1559,33,2019-12-26,30,3380XXRP,10203.03,10283.88,10457.16,10499.17,
1560,33,2019-05-09,37,3387XXRP,129.38,104.5,29.88,124.44,
1561,33,2019-04-27,43,3393XXRP,37496.33,36414.35,36302.09,28823.98,
1562,33,2019-10-15,45,3395XXRP,23077.19,24874.84,23735.74,22802.37,
1563,33,2019-05-24,47,3397XXRP,5182.73,5855.66,4692.29,4728.92,
1564,33,2019-01-21,48,3398XXRP,8747.47,9929.32,9015.06,9427.7,
1565,34,2019-02-03,1,341XXRP,20347.48,36644.15,27545.97,15768.0,
1566,34,2019-03-12,2,342XXRP,35359.86,33870.64,34169.13,33432.11,
1567,34,2019-05-31,3,343XXRP,8123.71,8030.79,6603.58,7694.27,
1568,34,2019-05-26,4,344XXRP,20259.72,19597.05,19180.13,19059.36,
1569,34,2019-05-26,5,345XXRP,21875.66,23469.1,20978.97,13754.29,
1570,34,2019-06-14,6,346XXRP,2707.31,2977.58,3967.09,4186.83,
1571,34,2019-04-21,7,347XXRP,12513.47,14283.55,15293.59,12911.98,
1572,34,2019-01-17,8,348XXRP,29764.29,28913.68,27614.94,30607.59,
1573,34,2019-01-02,9,349XXRP,10578.07,9686.03,12995.57,13907.69,
1574,34,2019-06-26,10,3410XXRP,15223.23,17030.19,17441.17,17333.39,
1575,34,2019-02-11,11,3411XXRP,14710.04,14652.28,13469.06,14006.37,
1576,34,2019-05-04,12,3412XXRP,5485.64,3633.71,4720.17,5442.39,
1577,34,2019-06-11,13,3413XXRP,25752.42,24431.52,24457.71,24620.92,
1578,34,2019-05-12,14,3414XXRP,9961.49,10464.58,10811.86,10372.66,
1579,34,2019-03-21,16,3416XXRP,4084.86,5399.65,9078.15,11402.38,
1580,34,2019-02-17,17,3417XXRP,7837.61,7756.9,6720.76,8316.32,
1581,34,2019-12-17,18,3418XXRP,4249.3,15363.5,11188.16,973.68,
1582,34,2019-10-24,19,3419XXRP,16.0,,48.0,16.0,
1583,34,2019-11-01,20,3420XXRP,2626.13,2678.04,4040.48,4049.93,
1584,34,2019-05-14,21,3421XXRP,5332.68,5530.84,4419.59,4798.99,
1585,34,2019-07-05,22,3422XXRP,6558.67,8249.75,8090.57,8242.61,
1586,34,2019-05-11,23,3423XXRP,12431.14,13195.11,12654.01,12868.41,
1587,34,2019-02-12,24,3424XXRP,2548.44,3276.95,2582.0,2378.35,
1588,34,2019-05-28,25,3425XXRP,6753.38,6254.76,5636.25,5675.25,
1589,34,2019-12-18,26,3426XXRP,5723.42,6192.57,5806.09,5158.54,
1590,34,2019-07-18,27,3427XXRP,1064.5,1118.5,902.5,930.5,
1591,34,2019-10-11,28,3428XXRP,289.45,358.06,452.27,373.26,
1592,34,2019-04-23,29,3429XXRP,2440.5,2311.44,2845.13,2054.95,
1593,34,2019-02-10,30,3430XXRP,2209.38,2694.62,3246.5,2548.0,
1594,34,2019-02-03,31,3431XXRP,1174.5,1125.34,1446.67,1535.42,
1595,34,2019-09-28,32,3432XXRP,5573.94,9609.29,11635.34,3806.92,
1596,34,2019-12-10,33,3433XXRP,4700.33,4315.03,4377.35,3716.89,
1597,34,2019-12-08,34,3434XXRP,8706.5,9407,10011.5,10340.5,
1598,34,2019-11-30,35,3435XXRP,2632.0,2214,1971.0,1891.0,
1599,34,2019-01-28,36,3436XXRP,143.0,22,30.0,145.0,
1600,34,2019-09-25,37,3437XXRP,2611.93,3156.51,2989.13,2721.41,
1601,34,2019-05-16,38,3438XXRP,58078.66,43551.82,51352.42,53893.91,
1602,34,2019-02-13,40,3440XXRP,41572.39,40133.73,41078.32,39673.25,
1603,34,2019-03-23,41,3441XXRP,245.0,267,226.0,259.0,
1604,34,2019-05-18,42,3442XXRP,5416.09,4179.58,5484.94,4053.18,
1605,34,2019-01-09,44,3444XXRP,2966.46,5054.12,2882.41,2789.26,
1606,34,2019-01-19,45,3445XXRP,9.97,,-6.16,,
1607,34,2019-08-23,46,3446XXRP,16159.75,15470.34,18068.43,16396.23,
1608,34,2019-08-06,47,3447XXRP,0.0,,19.97,,
1609,34,2019-05-04,48,3448XXRP,1041.0,1068.97,1111.0,297.0,
1610,34,2019-05-22,49,3449XXRP,3517.79,4776.67,6027.54,4444.75,
1611,34,2019-02-15,15,3465XXRP,41057.25,39799.36,42908.44,40515.35,
1612,34,2019-05-01,43,3493XXRP,25975.26,28321.63,25203.09,24705.66,
1613,35,2019-04-02,1,351XXRP,23067.89,32214.61,30489.08,16313.76,
1614,35,2019-02-08,2,352XXRP,57523.15,49657.69,58388.44,48306.46,
1615,35,2019-04-19,3,353XXRP,14612.19,12226.84,11976.64,10823.6,
1616,35,2019-04-29,4,354XXRP,26323.15,22103.33,26684.51,21240.59,
1617,35,2019-09-20,5,355XXRP,36414.63,46031.03,43598.42,27726.61,
1618,35,2019-11-04,6,356XXRP,11437.81,10336.07,12919.52,7849.31,
1619,35,2019-06-15,7,357XXRP,23416.24,24016.05,27484.6,21771.12,
1620,35,2019-03-16,8,358XXRP,27545.38,23102.97,26446.91,20617.98,
1621,35,2019-05-29,9,359XXRP,12454.61,14416.53,15878.0,9672.11,
1622,35,2019-11-02,10,3510XXRP,15052.46,14563.58,16496.0,17552.93,
1623,35,2019-05-01,11,3511XXRP,17592.31,15794.01,16318.67,13202.98,
1624,35,2019-07-11,12,3512XXRP,2481.15,2069.65,2292.86,2544.53,
1625,35,2019-06-06,13,3513XXRP,46056.32,39241.2,44795.01,38774.46,
1626,35,2019-02-24,14,3514XXRP,42892.73,42431.08,47211.61,32728.78,
1627,35,2019-05-17,16,3516XXRP,2257.07,3582.9,2789.81,4904.25,
1628,35,2019-03-06,17,3517XXRP,26950.37,24754.29,25567.09,23179.41,
1629,35,2019-03-26,18,3518XXRP,4153.12,11678.5,11578.65,451.44,
1630,35,2019-04-18,19,3519XXRP,0.0,,,,
1631,35,2019-11-23,20,3520XXRP,15262.38,15212.16,15886.87,14566.9,
1632,35,2019-10-11,21,3521XXRP,5053.98,4516.32,5654.88,4416.36,
1633,35,2019-09-23,22,3522XXRP,33230.53,30685.49,36932.82,27493.53,
1634,35,2019-10-19,23,3523XXRP,39938.14,37182.27,42826.65,36740.29,
1635,35,2019-09-06,24,3524XXRP,12180.85,11359.1,14150.37,11827.1,
1636,35,2019-06-04,25,3525XXRP,13661.25,15910.24,14216.75,15883.0,
1637,35,2019-03-15,26,3526XXRP,10870.4,12028.55,16998.81,13356.62,
1638,35,2019-06-07,27,3527XXRP,2117.0,2464.68,2218.46,1477.52,
1639,35,2019-11-12,28,3528XXRP,1063.15,915.88,967.01,771.68,
1640,35,2019-02-14,29,3529XXRP,10177.34,10789.61,13040.16,9736.25,
1641,35,2019-11-04,30,3530XXRP,7445.84,6708.5,8792.9,6697.0,
1642,35,2019-01-06,31,3531XXRP,5003.92,4991.5,5450.88,4080.46,
1643,35,2019-04-08,32,3532XXRP,10472.62,14430.63,18007.94,8113.21,
1644,35,2019-11-20,33,3533XXRP,12880.24,11489.49,14229.19,11575.08,
1645,35,2019-07-26,34,3534XXRP,33282.0,30150,33029.0,30398.32,
1646,35,2019-10-15,35,3535XXRP,3071.0,2724,2779.0,2618.0,
1647,35,2019-01-15,36,3536XXRP,1982.0,2189,2112.5,1974.0,
1648,35,2019-03-24,38,3538XXRP,42167.01,30558.81,35822.78,31683.79,
1649,35,2019-05-03,40,3540XXRP,50297.47,40860.55,47792.3,41460.57,
1650,35,2019-04-16,41,3541XXRP,786.81,788,956.2,712.65,
1651,35,2019-02-12,42,3542XXRP,8385.2,7201.01,7291.49,7386.54,
1652,35,2019-02-16,44,3544XXRP,2204.62,2823.2,2581.63,1705.07,
1653,35,2019-05-25,45,3545XXRP,0.0,,,,
1654,35,2019-08-02,46,3546XXRP,19681.19,16627.8,20437.38,17098.46,
1655,35,2019-11-23,47,3547XXRP,0.0,,,,
1656,35,2019-05-18,49,3549XXRP,0.0,,,,
1657,35,2019-08-15,37,3587XXRP,18475.32,15388.26,17462.92,18675.02,
1658,35,2019-06-16,43,3593XXRP,2076.4,2706.45,1963.5,1450.44,
1659,35,2019-08-17,48,3598XXRP,96.0,240,30.0,,
1660,36,2019-01-22,1,361XXRP,2144.48,4091.72,3101.57,1451.39,
1661,36,2019-10-04,2,362XXRP,15606.15,15127.6,15244.69,15600.86,
1662,36,2019-11-11,3,363XXRP,12.86,2.28,5.62,24.93,
1663,36,2019-03-09,4,364XXRP,13071.49,12291.06,12410.71,11940.58,
1664,36,2019-09-27,5,365XXRP,7.0,,,,
1665,36,2019-05-21,6,366XXRP,0.0,,,,
1666,36,2019-08-03,7,367XXRP,277.0,301.71,632.04,339.79,
1667,36,2019-03-16,8,368XXRP,4033.45,3728.85,3961.55,4002.24,
1668,36,2019-08-21,9,369XXRP,0.0,,,,
1669,36,2019-05-12,10,3610XXRP,8.0,36.67,38.14,35.83,
1670,36,2019-07-01,11,3611XXRP,0.0,81.3,78.23,92.46,
1671,36,2019-02-22,12,3612XXRP,0.0,,,,
1672,36,2019-07-11,13,3613XXRP,14195.05,14494.04,14795.99,13540.95,
1673,36,2019-11-03,14,3614XXRP,2681.18,2818.56,2624.21,2944.38,
1674,36,2019-03-13,16,3616XXRP,325.0,645.55,704.54,630.44,
1675,36,2019-06-27,17,3617XXRP,939.14,783.91,695.12,741.63,
1676,36,2019-10-07,18,3618XXRP,0.0,,,,
1677,36,2019-03-24,20,3620XXRP,0.0,,2.5,86.75,
1678,36,2019-04-09,21,3621XXRP,292.15,289.21,309.91,326.39,
1679,36,2019-01-30,22,3622XXRP,0.0,,,,
1680,36,2019-01-21,23,3623XXRP,0.0,,,,
1681,36,2019-01-12,24,3624XXRP,0.0,,,,
1682,36,2019-06-16,25,3625XXRP,0.0,,,6.5,
1683,36,2019-08-25,26,3626XXRP,108.78,221.58,228.38,246.4,
1684,36,2019-01-13,29,3629XXRP,0.0,,,,
1685,36,2019-03-27,31,3631XXRP,0.0,,,,
1686,36,2019-04-02,32,3632XXRP,0.0,,,,
1687,36,2019-08-06,33,3633XXRP,7.0,,,,
1688,36,2019-10-30,34,3634XXRP,0.0,,,,
1689,36,2019-08-22,36,3636XXRP,0.0,,,,
1690,36,2019-06-19,38,3638XXRP,16633.09,19268.17,15733.48,19829.75,
1691,36,2019-08-04,40,3640XXRP,12108.45,11745.52,12080.58,11594.1,
1692,36,2019-12-30,41,3641XXRP,0.0,,,,
1693,36,2019-08-16,42,3642XXRP,0.0,,,,
1694,36,2019-03-25,44,3644XXRP,0.0,,,,
1695,36,2019-10-05,46,3646XXRP,2500.97,2550.17,2805.71,3135.46,
1696,36,2019-01-25,49,3649XXRP,0.0,,,,
1697,36,2019-12-30,30,3680XXRP,21299.91,23759.99,23951.88,23291.82,
1698,36,2019-10-04,35,3685XXRP,112.36,6.48,,,
1699,36,2019-01-14,37,3687XXRP,0.0,,24.88,24.88,
1700,36,2019-02-18,43,3693XXRP,39005.54,42821.59,39630.96,36954.24,
1701,36,2019-10-04,45,3695XXRP,40389.37,39816.3,39992.16,37021.27,
1702,36,2019-12-14,47,3697XXRP,8138.42,8005.42,8226.44,7126.54,
1703,36,2019-12-01,48,3698XXRP,10819.89,14904.75,13155.92,12803.97,
1704,37,2019-05-25,1,371XXRP,11283.23,16184.33,10722.08,9256.03,
1705,37,2019-04-13,2,372XXRP,16121.22,14419.56,15382.87,15354.55,
1706,37,2019-07-31,3,373XXRP,1434.29,1398.08,1536.39,1296.56,
1707,37,2019-10-10,4,374XXRP,17373.04,16497.53,16875.65,17080.38,
1708,37,2019-09-26,5,375XXRP,707.56,860.36,999.16,794.24,
1709,37,2019-10-16,6,376XXRP,26.62,42.08,41.43,36.79,
1710,37,2019-05-08,7,377XXRP,425.09,524.01,860.99,640.31,
1711,37,2019-01-09,8,378XXRP,16920.87,16133.8,16943.17,16752.33,
1712,37,2019-07-31,9,379XXRP,30.22,83.16,136.76,90.35,
1713,37,2019-01-29,10,3710XXRP,259.61,285.79,365.62,288.01,
1714,37,2019-08-23,11,3711XXRP,1749.8,1315.64,1453.84,1468.69,
1715,37,2019-08-06,12,3712XXRP,132.36,106.2,84.88,126.53,
1716,37,2019-04-20,13,3713XXRP,16009.78,14694.56,16215.75,16313.72,
1717,37,2019-01-01,14,3714XXRP,1254.02,1197.23,1003.27,1274.17,
1718,37,2019-01-30,16,3716XXRP,1355.9,1905.4,1557.32,1833.01,
1719,37,2019-08-16,17,3717XXRP,338.21,341.73,335.7,300.76,
1720,37,2019-07-05,18,3718XXRP,984.0,2651.5,671.7,88.83,
1721,37,2019-10-11,20,3720XXRP,0.0,,,,
1722,37,2019-05-13,21,3721XXRP,2327.26,2278.93,2112.98,2153.31,
1723,37,2019-09-13,22,3722XXRP,0.0,,,,
1724,37,2019-03-15,23,3723XXRP,0.0,,,,
1725,37,2019-12-02,24,3724XXRP,0.0,,,,
1726,37,2019-01-08,25,3725XXRP,58.25,53.5,59.0,70.0,
1727,37,2019-11-30,26,3726XXRP,0.0,,,,
1728,37,2019-11-02,27,3727XXRP,0.0,,,,
1729,37,2019-07-03,28,3728XXRP,150.85,188.79,307.84,229.59,
1730,37,2019-10-25,31,3731XXRP,134.88,204.22,16.96,79.92,
1731,37,2019-07-18,32,3732XXRP,0.0,,,,
1732,37,2019-09-18,33,3733XXRP,0.0,,,,
1733,37,2019-07-24,38,3738XXRP,87327.28,89384.14,73869.07,83352.07,
1734,37,2019-07-19,40,3740XXRP,27249.97,25018.35,30051.95,28950.11,
1735,37,2019-06-25,41,3741XXRP,0.0,,,,
1736,37,2019-12-22,42,3742XXRP,118.78,105,177.47,106.97,
1737,37,2019-07-22,44,3744XXRP,0.0,,,,
1738,37,2019-11-21,46,3746XXRP,8651.24,7606.96,9072.34,8472.03,
1739,37,2019-06-19,49,3749XXRP,0.0,,,,
1740,37,2019-09-14,29,3779XXRP,8997.39,7770.03,7757.34,8864.13,
1741,37,2019-05-12,30,3780XXRP,10781.77,10560.97,10347.28,10961.47,
1742,37,2019-10-04,35,3785XXRP,84.84,127.72,105.58,114.35,
1743,37,2019-09-01,37,3787XXRP,483.2,253.56,358.44,428.42,
1744,37,2019-05-01,43,3793XXRP,21108.24,20020.23,19398.79,19662.72,
1745,37,2019-07-17,45,3795XXRP,50910.65,51779.92,47701.8,49070.65,
1746,37,2019-05-23,47,3797XXRP,13777.15,12961.95,12741.53,13022.94,
1747,37,2019-07-22,48,3798XXRP,5442.3,7144.45,5866.63,5001.12,
1748,38,2019-06-24,1,381XXRP,6732.38,9132.55,8045.28,5951.54,
1749,38,2019-08-19,2,382XXRP,9601.89,10201.55,9700.21,10126.21,
1750,38,2019-12-15,3,383XXRP,701.23,507.38,347.58,388.04,
1751,38,2019-08-25,4,384XXRP,9527.93,9259.81,8998.43,9680.62,
1752,38,2019-01-02,5,385XXRP,326.84,299.76,324.88,304.88,
1753,38,2019-09-06,6,386XXRP,14.18,44.58,10.84,55.81,
1754,38,2019-01-26,7,387XXRP,347.33,300.99,308.78,295.96,
1755,38,2019-07-24,8,388XXRP,8799.21,9043.65,8817.25,9416.09,
1756,38,2019-09-03,9,389XXRP,41.34,86.35,38.67,54.88,
1757,38,2019-08-19,10,3810XXRP,351.77,242.06,278.32,354.43,
1758,38,2019-01-08,11,3811XXRP,589.1,513.66,470.99,700.27,
1759,38,2019-09-01,12,3812XXRP,64.12,40.51,72.92,42.18,
1760,38,2019-05-10,13,3813XXRP,9454.0,9440.32,9064.75,10327.1,
1761,38,2019-12-17,14,3814XXRP,779.19,920.19,1019.75,992.9,
1762,38,2019-10-29,16,3816XXRP,751.76,652.12,627.14,750.59,
1763,38,2019-11-08,17,3817XXRP,428.55,448.98,461.43,426.61,
1764,38,2019-02-27,18,3818XXRP,278.5,1532.5,693.14,48.45,
1765,38,2019-07-24,20,3820XXRP,0.0,,4.0,,
1766,38,2019-07-27,21,3821XXRP,943.6,1308.17,1213.86,1377.88,
1767,38,2019-01-19,22,3822XXRP,0.0,,,,
1768,38,2019-02-04,23,3823XXRP,4.0,7,,,
1769,38,2019-02-18,24,3824XXRP,0.0,,,,
1770,38,2019-07-24,25,3825XXRP,19.25,27,13.25,54.5,
